
NOWA

1,0.3333333333333333,4.0,2.8571428571428568,
2,-4.619047619047619,-0.1333333333333333,-0.09523809523809534,
3,0.4984126984126984,5.980952380952381,4.272108843537414,
4,-7.071655328798186,-2.18031746031746,-1.5573696145124716,
5,3.032773998488284,9.008979591836734,6.434985422740524,
6,-10.820641399416909,-6.222089191232048,-4.444349422308605,
7,8.036872332001582,14.550345750998812,10.393104107856292,
8,-17.681380453617574,-13.765094683799443,-9.832210488428172,
9,17.3758315132755,24.837646865246473,17.741176332318908,
10,-30.418038976019442,-27.787979470556674,-19.848556764683337,
11,34.737498392117786,43.955195060964456,31.39656790068889,
12,-54.08738436119408,-53.850194417811565,-38.46442458415112,
13,67.00500261252861,79.4851481622892,56.77510583020656,
14,-98.07685010569139,-102.28714920730064,-73.06224943378618,
15,126.97456568522936,145.51788924957722,103.9413494639837,
16,-179.83167240423845,-192.30771552366895,-137.3626539454778,
17,238.42860017216157,268.2403844853643,191.60027463240306,
18,-331.773809362832,-359.6118245542289,-256.86558896730634,
19,445.56702087666434,496.3213482993617,354.51524878525834,
20,-614.1597645611146,-670.5481566500275,-478.96296903573386,
21,830.5358129952722,920.2120624744733,657.2943303389095,
22,-1138.9768392541098,-1248.4263876725822,-891.7331340518442,
23,1546.0040990231969,1708.017123374226,1220.01223098159,
24,-2114.354533701423,-2322.418762983505,-1658.8705449882177,
25,2875.708944646244,3172.1605764640744,2265.828983188624,
26,-3927.103570860282,-4318.444154322571,-3084.602967373265,
27,5346.978476780326,5893.285582666684,4209.489701904774,
28,-7296.115483301608,-8028.076973378815,-5734.340695270581,
29,9939.857205135675,10950.523166699457,7821.802261928183,
30,-13557.45725400885,-14922.466048753728,-10658.904320538375,
31,18475.767488933187,20349.448950357266,14535.320678826618,
32,-25194.222509966137,-27735.75594593054,-19811.25424709324,
33,34339.84069496162,37817.44494991699,27012.46067851214,
34,-46821.265176087705,-51549.38122790165,-36820.98659135831,
35,63823.376758354425,70281.88729833672,50201.348070240514,
36,-87015.33665508356,-95807.2380016785,-68433.74142977034,
37,118618.8184782686,130617.3726637119,93298.1233312228,
38,-161716.41377411952,-178060.90005501936,-127186.35718215664,
39,220456.6857824049,242751.46556466713,173393.90397476224,
40,-300549.10022292123,-330930.1398776291,-236378.67134116363,
41,409723.36365801696,451153.7799667976,322252.699976284,
42,-558571.0132922257,-615039.1254300044,-439313.6610214317,
43,761477.3457704817,838471.5307468947,598908.2362477819,
44,-1038107.2761628219,-1143058.4690550875,-816470.335039348,
45,1415215.5807348702,1558305.379520216,1113075.2710858686,
46,-1929330.136548839,-2124387.6118141646,-1517419.7227244028,
47,2630194.519388966,2896123.6664337,2068659.7617383571,
48,-3585676.587013152,-3948197.474189287,-2820141.052992347,
49,4888244.825186736,5382472.108994547,3844622.9349961053,
50,-6664012.7539932495,-7337766.039069243,-5241261.4564780295,
51,9084853.52456192,10003375.14066654,7145267.957618957,
52,-12385130.793206193,-13637312.550491309,-9740937.536065219,
53,16884292.06251305,18591368.867773786,13279549.191266987,
54,-23017884.931529447,-25345081.692779005,-18103629.78055643,
55,31379625.286297813,34552239.66539078,24680171.189564843,
56,-42778963.061912395,-47104085.77990991,-33645775.5570785,
57,58319344.63226941,64215675.00467487,45868339.28905347,
58,-79505121.10102603,-87543408.85758263,-62531006.32684473,
59,108387077.96653086,119345461.29799303,85246758.06999502,
60,-147761046.9879914,-162700288.48460537,-116214491.77471812,
61,201438452.74284476,221804711.27980193,158431936.62842995,
62,-274615356.48927855,-302380088.3769399,-215985777.41209984,
63,374375347.8476398,412226234.9726512,294447310.6947509,
64,-510375338.20423484,-561976370.1117072,-401411692.9369336,
65,695780268.0906851,766126509.393401,547233220.9952865,
66,-948537582.7251631,-1044438612.6296751,-746027580.4497678,
67,1293114473.1129313,1423853649.7197404,1017038321.2283859,
68,-1762866423.1292024,-1941099434.964913,-1386499596.4035091,
69,2403265967.4327493,2646246008.2165937,1890175720.1547098,
70,-3276304581.2681637,-3607552391.189694,-2576823136.5640664,
71,4466493437.044383,4918074227.696959,3512910162.640685,
72,-6089044281.577187,-6704671598.514713,-4789051141.796222,
73,8301021979.446787,9140289315.145586,6528778082.246847,
74,-11316548675.561201,-12460698102.924301,-8900498644.945929,
75,15427530984.906277,16987317577.14878,12133798269.391987,
76,-21031916999.94611,-23158329967.111294,-16541664262.222351,
77,28672218054.852074,31571096771.089737,22550783407.921238,
78,-39088024573.39682,-43039983989.03056,-30742845706.4504,
79,53287599224.84737,58675193822.38929,41910852730.27806,
80,-72645478065.48198,-79990233508.32825,-57135881077.377304,
81,99035527201.12067,109048424738.52103,77891731956.08646,
82,-135012335390.21652,-148662635614.9693,-106187596867.8352,
83,184058501237.91437,202667569775.0559,144762549839.32562,
84,-250921753054.49777,-276290970266.2216,-197350693047.30115,
85,342074534615.65533,376659671492.02075,269042622494.30048,
86,-466340545656.4542,-513489485334.28284,-366778203810.202,
87,635748886604.6835,700025703600.8646,500018359714.9032,
88,-866698490172.1656,-954325258238.7379,-681660898741.9557,
89,1181545557819.7231,1301004654311.6042,929289038794.0029,
90,-1610767667242.6052,-1773622877435.4937,-1266873483882.495,
91,2195914038729.992,2417929944336.5356,1727092817383.2397,
92,-2993627550130.615,-3296295559824.532,-2354496828446.094,
93,4081127835973.5635,4493746579880.778,3209818985629.127,
94,-5563686241756.821,-6126197714266.204,-4375855510190.145,
95,7584816217663.252,8351672210972.932,5965480150694.951,
96,-10340165594537.582,-11385598698034.234,-8132570498595.879,
97,14096455530899.861,15521664935853.266,11086903525609.477,
98,-19217299444389.42,-21160247148209.215,-15114462248720.863,
99,26198401231116.5,28847166925968.98,20605119232834.984,
100,-35715540003580.31,-39326527418411.58,-28090376727436.84,
101,48689986327557.53,53612743419847.7,38294816728462.64,
102,-66377682329334.914,-73088737950866.72,-52206241393476.22,
103,90490818415359.12,99639810882604.69,71171293487574.77,
104,-123363575378462.61,-135836138248744.34,-97025813034817.38,
105,168178075927017.12,185181568400133.38,132272548857238.12,
106,-229272418019212.4,-252452798770936.25,-180323427693525.84,
107,312560608002111.9,344161765978625.2,245829832841875.12,
108,-426105043592583.25,-469186009179465.94,-335132863699618.5,
109,580896963746005.8,639628026616503.2,456877161868930.9,
110,-791920413906146.5,-871986812114901.5,-622847722939215.2,
111,1079602719761307.0,1188754977677364.0,849110698340974.2,
112,-1471791877124355.0,-1620596065581882.8,-1157568618272773.2,
113,2006452271672807.5,2209312816431628.8,1578080583165449.0,
114,-2735339677486778.0,-3011893725100748.0,-2151352660786248.2,
115,3729011278696164.5,4106029596095463.0,2932878282925330.5,
116,-5083655690403906.0,-5597634107573925.0,-3998310076838517.5,
117,6930404133186764.0,7631096383735492.0,5450783131239636.0,
118,-9448024094148704.0,-1.0403258037010192e+16,-7430898597864423.0,
119,1.2880224236298332e+16,1.418246767466968e+16,1.0130334053335484e+16,
120,-1.7559245692448174e+16,-1.933455736918901e+16,-1.381039812084929e+16,
121,2.3938023409472104e+16,2.635825564616828e+16,1.8827325461548772e+16,
122,-3.263403080001787e+16,-3.593346500995712e+16,-2.5666760721397936e+16,
